_id,locationLongitude,locationCountry,merchantCategoryCode,description,type,merchantName,currencyAmount,locationRegion,source,locationCity,originationDateTime,locationPostalCode,customerId,merchantId,locationLatitude,id,locationStreet,accountId,categoryTags
ObjectId("5db4fab9bf2b03355cd252fc"),-79.3897082506,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,11.07,ON,POS,Toronto,2019-08-06T17:50:00Z,,00b22002-6071-486c-8ddc-86f1678e8876,e0ee709f-65c7-4fdd-94ad-d81d8b4a6159,43.6798003698,00b22002-963fab68-dd59-4e84-902e-0422ac9192d6,15 Price St,e1e328ab-13ae-4aff-9613-8074258e9596,"["Shopping"]"
ObjectId("5db4fab9bf2b03355cd25342"),-79.3894624201,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,16.82,ON,POS,Toronto,2019-06-06T16:38:00Z,,00b22002-6071-486c-8ddc-86f1678e8876,11a03f88-8779-4c02-8d47-ea1d9b2833f1,43.6760028835,00b22002-c6fbbcfe-6ad0-415c-8a12-0327c7da2436,1010 Yonge St,e1e328ab-13ae-4aff-9613-8074258e9596,"["Shopping"]"
ObjectId("5db4fabbbf2b03355cd2560b"),-79.4197951048,CA,5814,TIM HORTONS #092 _F,CreditCardTransaction,Tim Hortons,4.28,ON,POS,Toronto,2019-07-10T19:35:00Z,M6G 1C5,892f759b-ad63-4a8e-807c-88da1fa6854c,b3b5b1bf-47f4-4628-b2d9-bd18ed0f0136,43.6547674349,892f759b-002af030-b6ba-4473-8c5b-7d64984ab411,745 College St,4b318db4-bc49-4a20-93df-646f8c2e62b6,"["Food and Dining"]"
ObjectId("5db4fabbbf2b03355cd25612"),-79.4265026407,CA,5814,STARBUCKS #4637,CreditCardTransaction,Starbucks,4.68,ON,POS,Toronto,2019-07-31T08:01:00Z,M6H 1A6,892f759b-ad63-4a8e-807c-88da1fa6854c,a24d6b2f-4042-4083-a37c-5a3f08511c7d,43.6534251122,892f759b-04815e5d-cb2f-4889-aaef-f3895f37cdd8,941 College St,4b318db4-bc49-4a20-93df-646f8c2e62b6,"["Food and Dining"]"
ObjectId("5db4fabbbf2b03355cd25616"),-79.433821909,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,19.98,ON,POS,Toronto,2019-04-25T17:22:00Z,,892f759b-ad63-4a8e-807c-88da1fa6854c,cf7b34e8-7753-4148-8bec-49a4f9666ea5,43.652777798,892f759b-074af0eb-7f8c-4e72-bce5-7f7b71247f4b,9 Bonar Pl,4b318db4-bc49-4a20-93df-646f8c2e62b6,"["Shopping"]"
ObjectId("5db4fabbbf2b03355cd25621"),-79.4198604837,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,211.00,ON,POS,Toronto,2019-06-25T18:45:00Z,,892f759b-ad63-4a8e-807c-88da1fa6854c,93381ee4-f033-4bd6-80df-52f7c450bb03,43.6492112236,892f759b-12044cfd-0bc4-40df-881c-ae9ce7a467b9,1117 Dundas St W,4b318db4-bc49-4a20-93df-646f8c2e62b6,"["Shopping"]"
ObjectId("5db4fabbbf2b03355cd25646"),-79.4243847166,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,102.95,ON,POS,Toronto,2019-08-25T09:36:00Z,,892f759b-ad63-4a8e-807c-88da1fa6854c,4eac6f2d-91ba-4fbe-9953-a06993d08086,43.6505936902,892f759b-331d8986-d54d-4e86-8a98-79939fec8954,146 Harrison St,4b318db4-bc49-4a20-93df-646f8c2e62b6,"["Shopping"]"
ObjectId("5db4fabdbf2b03355cd25af4"),,,5718,CDN TIRE STORE #68089,DepositAccountTransaction,Canadian Tire,413.15,,,,2019-08-13T00:00:00.001Z,,cde89349-d823-4d40-91b7-5e2bd50afeee,cbe3b141-b7cb-4297-a243-303d30839c2b,,cde89349-f85c7aee-8f8d-4728-9db9-bae53b3da34b,,c528280c-8961-46c3-9d37-dadea3b95ee5,"["Home"]"
ObjectId("5db4fac5bf2b03355cd26b37"),-79.399168036,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.40,ON,POS,Toronto,2019-09-06T08:22:00Z,,04117b53-cc85-409d-9566-0e92b88a16a9,f6fc6422-1837-4677-8ca9-58906ffe13f7,43.713858702,04117b53-00a7048f-765e-4a03-908a-bbdfcf499942,6 Sherwood Ave,f860f2fa-db33-401b-8145-4daf5076bc69,"["Shopping"]"
ObjectId("5db4fac5bf2b03355cd26b3f"),-79.400471687,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,9.56,ON,POS,Toronto,2019-05-08T13:41:00Z,,04117b53-cc85-409d-9566-0e92b88a16a9,7b14d0b1-d03b-4b13-9b4c-a8797f76135f,43.711869256,04117b53-0527a445-e661-4621-82a9-d8ff1498b949,20 Castlefield Ave,f860f2fa-db33-401b-8145-4daf5076bc69,"["Shopping"]"
ObjectId("5db4fac5bf2b03355cd26b51"),-79.398530506,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.06,ON,POS,Toronto,2019-07-05T09:29:00Z,,04117b53-cc85-409d-9566-0e92b88a16a9,0db42c34-ba04-44a3-8c4f-64916b4b29e7,43.711396994,04117b53-0e1251fb-92c5-47a3-b02f-d6b547d8c2be,20 Erskine Ave,f860f2fa-db33-401b-8145-4daf5076bc69,"["Shopping"]"
ObjectId("5db4fac6bf2b03355cd26de2"),,,5261,CDN TIRE STORE #90648,DepositAccountTransaction,Canadian Tire,284.35,,,,2019-09-25T00:00:00.001Z,,b4a88306-59b2-4457-bd01-f08878091300,83ffe6cb-28e9-450c-934b-7e384c193c16,,b4a88306-ed950c76-31b3-45e7-961e-2ea03f20a2dc,,4c8d98a4-0b92-46af-8a1b-6354b59dfbee,"["Home"]"
ObjectId("5db4facbbf2b03355cd2752e"),-79.4033731308,CA,5814,TIM HORTONS #696 _F,CreditCardTransaction,Tim Hortons,4.48,ON,POS,Toronto,2019-08-10T09:16:00Z,M5R 2E6,29e40e23-4bf4-4e5e-bd84-8f48f5798479,37283169-099c-4e9c-a0d8-d73107f08ee7,43.6759532014,29e40e23-005545d0-ad5a-448e-b053-b7f0906ef963,150 Dupont St,fa54115f-ac77-443a-8e48-2e46e8ab85e3,"["Food and Dining"]"
ObjectId("5db4faccbf2b03355cd2781c"),-79.308851411,CA,5814,MCDONALD'S #1974 QPS,CreditCardTransaction,McDonald's,4.48,ON,POS,Scarborough,2019-07-10T07:47:00Z,M1T 3K2,bc31ae19-fb1f-48a9-9a63-a8095d226823,45d947b1-a23f-4901-b506-64f3f6ad6b8c,43.777972,bc31ae19-02663756-c5b1-4145-bbb5-b4fe9c7b0d13,3305 Sheppard Ave E,1ecff8c8-6b42-48e7-9150-5c5f085acabc,"["Food and Dining"]"
ObjectId("5db4facdbf2b03355cd2797c"),-79.5579789139,CA,5541,PETROCAN #99801,CreditCardTransaction,Petro-Canada,35.39,ON,POS,Etobicoke,2019-04-22T08:16:00Z,M9R 1S1,d9030b2f-49bb-438f-8ecd-7b8c02b439f5,7326183e-9bc1-416a-a299-97691f487472,43.6941032425,d9030b2f-37361a1f-0a44-4e70-8705-aa7161c208d6,365 Dixon Rd,3a4f3899-cf63-4977-a00c-06cd49fff45d,"["Auto and Transport"]"
ObjectId("5db4facdbf2b03355cd27ace"),,,5231,CDN TIRE STORE #94804,DepositAccountTransaction,Canadian Tire,160.99,,,,2019-09-17T00:00:00.001Z,,9ac5cd6a-e23d-4791-a193-c3c8fdc579b6,5e40361a-fcf2-4a1d-9097-88eae9b0dd9f,,9ac5cd6a-34de420b-693b-4af2-89c9-09cc365e7005,,b59c8783-ff8d-4450-ba53-b4180569d910,"["Home"]"
ObjectId("5db4facebf2b03355cd27cb3"),-79.3183674483,CA,5814,TIM HORTONS #898 _F,CreditCardTransaction,Tim Hortons,4.60,ON,POS,Scarborough,2019-04-11T17:25:00Z,M1W 2S8,6ee28bb2-f862-41b4-afd3-6dab54b288e2,005bf428-b5f6-43cf-80b6-637337a49cc0,43.7985548109,6ee28bb2-069f4b47-3d18-4183-aa80-363699748fd8,2900 Warden Ave,d29407f4-4d2f-4174-8452-8ccee83239cd,"["Food and Dining"]"
ObjectId("5db4fad0bf2b03355cd280ac"),-79.3489908757,CA,5814,TIM HORTONS #950 _F,CreditCardTransaction,Tim Hortons,4.59,ON,POS,North York,2019-06-12T16:15:00Z,M2J 2X5,67cd1f66-86e5-435d-b4df-5a7a426d7617,8ad92203-c55c-424b-b999-a9c3f76bea89,43.795789418,67cd1f66-07e5d3aa-cc94-4b11-9412-4b0c0649b45e,1750 Finch Ave E,039349c0-0308-4333-9c25-5321fde963d8,"["Food and Dining"]"
ObjectId("5db4fad4bf2b03355cd28751"),-79.400199006,CA,5814,SUBWAY #89432,CreditCardTransaction,Subway,4.41,ON,POS,Toronto,2019-07-25T11:05:00Z,,2bfdd538-2a47-47a9-9280-2a4dcef88630,2e3a8e69-8e4a-4410-9dbe-b4b31dad136c,43.6574170993,2bfdd538-04a57123-1448-42b6-8d40-35faf7c159f8,458 Spadina Ave,ed77b883-ab86-4a3d-88e9-6f1928467dec,"["Food and Dining"]"
ObjectId("5db4fad4bf2b03355cd28755"),-79.3990870401,CA,5814,MCDONALD'S #40765 QPS,CreditCardTransaction,McDonald's,4.51,ON,POS,Toronto,2019-08-23T17:50:00Z,M5T 1R5,2bfdd538-2a47-47a9-9280-2a4dcef88630,77b2d7fd-4a01-4361-bc77-c11c5350dbea,43.6578175917,2bfdd538-09672c69-b464-4af0-afe0-9afd2b123c48,253 College St,ed77b883-ab86-4a3d-88e9-6f1928467dec,"["Food and Dining"]"
ObjectId("5db4fad4bf2b03355cd28757"),-79.397065348,CA,5814,TIM HORTONS #868 _F,CreditCardTransaction,Tim Hortons,4.16,ON,POS,Toronto,2019-05-16T10:14:00Z,M5T 1H1,2bfdd538-2a47-47a9-9280-2a4dcef88630,c1256982-35cf-4cae-b899-55dc39717c34,43.65294641,2bfdd538-0aa52dc9-749d-4f2d-b1d9-75c6ff561e3e,477 Dundas St W,ed77b883-ab86-4a3d-88e9-6f1928467dec,"["Food and Dining"]"
ObjectId("5db4fadebf2b03355cd29afd"),-79.313341941,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,7.39,ON,POS,Toronto,2019-04-26T18:37:00Z,,3cf752dc-2131-46f7-93ab-e21f4d5ea61e,1fcd9d3f-17d2-4f63-afa1-4a2e60cb44d0,43.665822355,3cf752dc-0243c0b1-19f6-43a9-ae6d-f8bd0acc7491,1167 Eastern Ave,c6cea261-68de-497d-b91c-b9c054789149,"["Shopping"]"
ObjectId("5db4fadebf2b03355cd29aff"),-79.3092907042,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,8.00,ON,POS,Toronto,2019-06-08T07:00:00Z,,3cf752dc-2131-46f7-93ab-e21f4d5ea61e,8b8da167-7b4b-40f0-96d8-2d9847f3e049,43.6675258029,3cf752dc-034353cc-9490-4289-b43a-647ea47877b2,118 Sarah Ashbridge Ave,c6cea261-68de-497d-b91c-b9c054789149,"["Shopping"]"
ObjectId("5db4fadebf2b03355cd29b01"),-79.3104109762,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,8.29,ON,POS,Toronto,2019-05-24T08:47:00Z,,3cf752dc-2131-46f7-93ab-e21f4d5ea61e,b4c9bf50-7fc7-49fa-929f-67a5aa9b1558,43.6671969604,3cf752dc-0462ebd1-397d-454e-a017-46f1b1a24d1a,116 Winners Crcl,c6cea261-68de-497d-b91c-b9c054789149,"["Shopping"]"
ObjectId("5db4fadfbf2b03355cd29f68"),-79.4227557827,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.00,ON,POS,Toronto,2019-07-30T17:57:00Z,,8b5e8e2e-54ff-4cb3-9757-86dbf31adedd,d1ba38d5-b07a-44c8-9d81-1740d214386d,43.6438563013,8b5e8e2e-0228b0dc-1cd2-4497-acf3-9819acf6290c,110 Dovercourt Rd,599b9469-f290-4a4a-a401-a396fd9345d0,"["Shopping"]"
ObjectId("5db4fadfbf2b03355cd29f6e"),-79.4241528372,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,8.93,ON,POS,Toronto,2019-09-12T11:26:00Z,,8b5e8e2e-54ff-4cb3-9757-86dbf31adedd,e199f298-def9-4532-b482-db504bd01d92,43.6429167832,8b5e8e2e-0597a3d4-1305-4118-8d87-d6c0ad8fc91e,1119 Queen St W,599b9469-f290-4a4a-a401-a396fd9345d0,"["Shopping"]"
ObjectId("5db4fae0bf2b03355cd2a102"),,,5714,CDN TIRE STORE #89386,DepositAccountTransaction,Canadian Tire,144.57,,,,2019-08-30T00:00:00.001Z,,962acbdf-f985-4e38-a34f-ae234fd95276,3eb1cdcc-f964-4671-be07-56721032321f,,962acbdf-16b28881-84f2-4700-9d67-0fbe55ac741a,,9e18bcfb-74b1-43b8-9392-9d01eec11006,"["Home"]"
ObjectId("5db4faebbf2b03355cd2b99a"),-79.3825275562,CA,5814,STARBUCKS #15917,CreditCardTransaction,Starbucks,4.73,ON,POS,Toronto,2019-09-14T08:33:00Z,M4W 3R8,020207ec-3159-49ea-ac7b-1cf61398aa7c,a9c4e8b4-6bcf-4c84-92d5-6c287fde254f,43.6706645789,020207ec-0c3f5509-a604-4c1f-954e-3ebf216aab1c,175 Bloor St E,466905bb-0407-4c3e-b860-62b39d57723a,"["Food and Dining"]"
ObjectId("5db4faf1bf2b03355cd2c5b1"),-79.4381553633,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,15.16,ON,POS,York,2019-06-07T08:35:00Z,,45a3a79a-e39c-4310-8ad2-7a21ac3c5e53,20c8d7fa-efa8-4151-8a04-c38ad04202c1,43.6865837941,45a3a79a-406b2127-cd81-4aeb-87cc-f81ba5617a60,341 Oakwood Ave,75902e4a-b916-4179-9bdd-aead2cb3ee14,"["Shopping"]"
ObjectId("5db4faf1bf2b03355cd2c5e6"),-79.446256039,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,13.48,ON,POS,York,2019-05-07T12:23:00Z,,45a3a79a-e39c-4310-8ad2-7a21ac3c5e53,3e337ecf-bf52-4fa9-a649-73d834d1a8a0,43.6866644129,45a3a79a-71a34a0d-adc8-412b-89c3-910f339124a6,2049-2053 Dufferin St,75902e4a-b916-4179-9bdd-aead2cb3ee14,"["Shopping"]"
ObjectId("5db4faf4bf2b03355cd2cd05"),,,5718,CDN TIRE STORE #58599,DepositAccountTransaction,Canadian Tire,284.42,,,,2019-10-22T00:00:00.001Z,,43f0c8cd-1d36-4bd4-ac47-7476c1505134,62c05890-c904-4b06-a3e6-e2221ee46c0c,,43f0c8cd-26c9519b-6777-4ffa-b4d4-46c65d75f3a1,,b2284dfd-5a88-40c9-b2d3-14e4a22b8568,"["Home"]"
ObjectId("5db4faf6bf2b03355cd2d0c1"),-79.523207933,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,12.59,ON,POS,Etobicoke,2019-08-03T14:51:00Z,,a29007d6-8c09-42aa-aa27-55d3aa17e122,77df4018-ea62-40a0-baaa-2ca87db405ab,43.646785448,a29007d6-02092fc5-431b-4e5a-aa28-78946493bf1a,20 Lomond Dr,f9f1eb04-dbc3-4e73-a528-77cf93592c71,"["Shopping"]"
ObjectId("5db4faf9bf2b03355cd2d7ca"),-79.3825275562,CA,5814,TIM HORTONS #447 _F,CreditCardTransaction,Tim Hortons,4.03,ON,POS,Toronto,2019-09-28T19:31:00Z,M4W 3R8,85289b93-89ea-43c2-81c0-b85e6834f1d4,418836e3-a6b8-45ee-a613-025e6c2fdc21,43.6706645789,85289b93-0e7d487a-6379-4c65-a5d5-0d4b4c058318,175 Bloor St E,448a281e-ae8a-46e1-a9b3-237d297acc50,"["Food and Dining"]"
ObjectId("5db4fafebf2b03355cd2e242"),,,5718,CDN TIRE STORE #92958,DepositAccountTransaction,Canadian Tire,479.96,,,,2019-08-28T00:00:00.002Z,,aa04cf4c-a310-4910-9fe0-7e67a6ab3c9c,8a56b80b-74ac-4ad6-87b6-4e080fcdba73,,aa04cf4c-2dbe6fb2-59d1-42d8-affb-fff6c419ec9e,,b1fce2ba-03d5-4840-ac04-80b5cec33cca,"["Home"]"
ObjectId("5db4faffbf2b03355cd2e546"),-79.339293443,CA,5814,TIM HORTONS #572 _F,CreditCardTransaction,Tim Hortons,4.35,ON,POS,Toronto,2019-05-24T07:40:00Z,M4M 3G6,488274a3-ed15-468a-ac42-49dd63bbce05,670c6694-09f7-4dab-8f45-f06370c95783,43.66941811,488274a3-068b6474-a70a-4281-9392-caa6556b47b3,1000 Gerrard St E,d5ec10da-69ff-450a-bf14-c7659335c375,"["Food and Dining"]"
ObjectId("5db4fb02bf2b03355cd2eb61"),-79.463888657,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,28.55,ON,POS,York,2019-04-02T18:20:00Z,,53721efe-925f-4c7e-999a-b89fa5aab03d,6fffb4d3-57d6-4dc8-85f9-1e4c4e24a5ca,43.682540035,53721efe-33a5b6fe-e7dd-46ab-bb69-8db7237d7fba,433 Rogers Rd,f42624a2-6a96-4785-93c4-c5449906a335,"["Shopping"]"
ObjectId("5db4fb03bf2b03355cd2ed20"),-79.4394481387,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,8.77,ON,POS,York,2019-10-09T11:20:00Z,,13a76f25-5267-4d03-b057-b82f28edef7d,52a35afa-890d-44c0-9f8d-e0f8283d425b,43.6882703836,13a76f25-00ef19bd-eb4d-4ae0-a670-e52b84d9524e,406X Oakwood Ave,857d5e31-d923-4ff6-adfc-95110faa09ad,"["Shopping"]"
ObjectId("5db4fb04bf2b03355cd2f16e"),-79.520303926,CA,5814,STARBUCKS #29957,CreditCardTransaction,Starbucks,4.51,ON,POS,Etobicoke,2019-06-29T07:10:00Z,M8V 1K8,6796ce46-76d6-46fd-8a2b-47192a89641d,99cc7026-c1d6-4787-81a6-0fdf6a493362,43.596996815,6796ce46-07204fc4-7499-4523-bea4-33681c4ab885,3199 Lake Shore Blvd W,c45130cc-89df-4ee4-86e8-a9478149444b,"["Food and Dining"]"
ObjectId("5db4fb05bf2b03355cd2f2f6"),-79.3444982153,CA,5814,MCDONALD'S #40254 QPS,CreditCardTransaction,McDonald's,4.57,ON,POS,North York,2019-06-08T19:51:00Z,M2J 1V4,bf1e6e54-4061-4987-aafb-a0bccef54699,ba0bbdcc-af8e-457f-a61e-9a71df69ab2e,43.7777482543,bf1e6e54-0236c436-f938-4b39-80fb-ec43a28c0fed,1800 Sheppard Ave E,0f5bb405-eaaf-474e-bf0f-8833ea76778b,"["Food and Dining"]"
ObjectId("5db4fb07bf2b03355cd2f6df"),-79.3431768756,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,18.24,ON,POS,Toronto,2019-07-06T15:35:00Z,,162e9aab-3b59-4639-98ff-b9abb8ed480c,e94f7939-2962-4eb8-a16f-b7ae6d03542d,43.6801459766,162e9aab-00733c2c-a0a2-49a9-ad06-a671e11a0974,17 Eaton Ave,703afd95-5f59-4d19-a684-b10d8d982c8c,"["Shopping"]"
ObjectId("5db4fb07bf2b03355cd2f6e1"),-79.340581042,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,20.30,ON,POS,Toronto,2019-08-09T13:12:00Z,,162e9aab-3b59-4639-98ff-b9abb8ed480c,a7d7aeaa-756d-48d8-a3c3-25522870348d,43.680655654,162e9aab-01c775c2-3657-405c-ac91-48ed7dd13f8a,31 Langford Ave,703afd95-5f59-4d19-a684-b10d8d982c8c,"["Shopping"]"
ObjectId("5db4fb07bf2b03355cd2f6e3"),-79.3423108,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,28.78,ON,POS,Toronto,2019-05-18T17:29:00Z,,162e9aab-3b59-4639-98ff-b9abb8ed480c,3968df4c-fa5c-446a-ac99-256bf11898dd,43.680370957,162e9aab-0293c5a0-e5b1-48ea-859f-b149d4764679,12 Woodycrest Ave,703afd95-5f59-4d19-a684-b10d8d982c8c,"["Shopping"]"
ObjectId("5db4fb09bf2b03355cd2fadc"),-79.253440973,CA,5814,STARBUCKS #4318,CreditCardTransaction,Starbucks,4.39,ON,POS,Scarborough,2019-08-15T10:53:00Z,M1S 3P6,7a6c9da0-d7c3-4975-af7b-6863d1c49e2f,cf6c22a8-f531-469f-bc96-d0722989d69f,43.783975299,7a6c9da0-021b15a3-8e2b-4e10-8c54-b152c05c135f,41 Milner Ave,0f68baed-3827-46ff-bfc2-7e2675a526e8,"["Food and Dining"]"
ObjectId("5db4fb09bf2b03355cd2faf4"),-79.23738473,CA,5814,TIM HORTONS #808 _F,CreditCardTransaction,Tim Hortons,4.65,ON,POS,Scarborough,2019-04-05T15:21:00Z,M1B 2V9,7a6c9da0-d7c3-4975-af7b-6863d1c49e2f,eeecd908-7567-4ffd-a0e9-74bdb4309de8,43.789202496,7a6c9da0-1722b442-d7a3-4e3e-91af-d920169c0731,1510 Markham Rd,0f68baed-3827-46ff-bfc2-7e2675a526e8,"["Food and Dining"]"
ObjectId("5db4fb0abf2b03355cd2fe38"),-79.314415691,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,7.02,ON,POS,Toronto,2019-08-07T11:23:00Z,,e1a76585-e7a8-4293-8b17-bbe7d2b29ec0,1f4e91ae-f2c2-4818-aab7-5b2da5a29c40,43.665625505,e1a76585-00292765-0479-4fe8-9438-c175056d2b56,1141 Eastern Ave,ac7b9a14-6c4c-4922-a109-fa97441e2309,"["Shopping"]"
ObjectId("5db4fb18bf2b03355cd31af5"),,,5261,CDN TIRE STORE #92880,DepositAccountTransaction,Canadian Tire,214.65,,,,2019-08-27T00:00:00.001Z,,32310ca7-fe0d-4305-99ae-205149084f5e,a6ea34f6-d8ea-4500-9648-ff3a71d16661,,32310ca7-882dfee4-88bd-43ae-98bb-d80ccd208b2f,,644b34d8-d5cc-47be-ab9d-258635d5c4ff,"["Home"]"
ObjectId("5db4fb1cbf2b03355cd31fb5"),-79.2693152889,CA,5814,MCDONALD'S #40117 QPS,CreditCardTransaction,McDonald's,4.54,ON,POS,Scarborough,2019-04-26T14:16:00Z,M1V 1V2,65661130-9687-4034-80f1-5238d6004573,cabc4b9d-6d1d-41aa-830a-39f73cf02934,43.8092293409,65661130-0162a561-d0f6-4b61-9617-7377443a4438,1571 Sandhurst Crcl,cc89c221-64cc-4d6f-bcfd-8a7120481e3b,"["Food and Dining"]"
ObjectId("5db4fb1cbf2b03355cd321ae"),,,5231,CDN TIRE STORE #75889,DepositAccountTransaction,Canadian Tire,115.80,,,,2019-07-16T00:00:00.001Z,,f3faac98-f2be-4f54-98a9-a999f663dd92,591276b7-afae-4ab3-b900-b8726b3a0e37,,f3faac98-4dbddad8-555f-4c87-b565-77ca94365ceb,,64d6a903-f5c6-4770-8761-f1942b9ed3ef,"["Home"]"
ObjectId("5db4fb22bf2b03355cd32ee5"),-79.4514538245,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,9.93,ON,POS,Toronto,2019-04-03T12:05:00Z,,acfc7398-66cb-4c79-8f1f-e6631c2f0f08,c577b856-0f4d-42ab-9c7c-d1fc9a05e30c,43.6534895945,acfc7398-083ac355-a35e-4762-ad93-ce665759c5d4,2201 Dundas St W,fc2a6d28-64d4-48f3-b2f6-a4c6027d3062,"["Shopping"]"
ObjectId("5db4fb22bf2b03355cd32ee6"),-79.4383147276,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,11.43,ON,POS,Toronto,2019-07-18T13:02:00Z,,acfc7398-66cb-4c79-8f1f-e6631c2f0f08,87261392-3186-4760-9c81-444fcc4dd628,43.6528054172,acfc7398-09062322-7ced-402e-be39-905892146b3e,92 Margueretta St,fc2a6d28-64d4-48f3-b2f6-a4c6027d3062,"["Shopping"]"
ObjectId("5db4fb2abf2b03355cd33e4f"),,,5261,CDN TIRE STORE #57896,DepositAccountTransaction,Canadian Tire,288.89,,,,2019-05-30T00:00:00.001Z,,7842c4c7-c0f7-4258-b3b4-55a23868f705,dcaaf0db-e3c3-473f-98d5-e26923e65b4a,,7842c4c7-781a0af0-11ce-4dc1-9984-ac9881807e91,,95229f9d-2b51-4343-bc81-2f72e73684ce,"["Home"]"
ObjectId("5db4fb2dbf2b03355cd3449f"),-79.526023481,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,31.71,ON,POS,Etobicoke,2019-09-18T08:48:00Z,,bb32f7e1-8699-484b-a38b-89018005914e,5ac6ebb5-7e6f-475b-88e9-b4b6b7879898,43.644459382,bb32f7e1-48ca5bcc-acf1-4476-b0d5-724c5f7a97e9,3330 Bloor St W,6e128047-0812-4375-8f71-e0ed03d27dd5,"["Shopping"]"
ObjectId("5db4fb2ebf2b03355cd34640"),,,5814,STARBUCKS #17922,DepositAccountTransaction,Starbucks,4.38,,,,2019-08-08T14:16:00Z,,87fde6a1-744a-42db-b7e4-724263757588,3385cd3b-b7b7-44be-8b16-209880dc80f7,,87fde6a1-0c606538-d9d3-4caa-94f2-67e5fba221a5,,889119c8-0f81-4477-adb7-cc276b8a2a6e,"["Food and Dining"]"
ObjectId("5db4fb2fbf2b03355cd34747"),-79.489711284,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.84,ON,POS,Etobicoke,2019-06-06T16:55:00Z,,f89c9a9c-4842-4700-b999-a405908c1366,b3814af8-8e12-4e30-b49b-8bdddab7667f,43.614410918,f89c9a9c-036eb03f-e7b8-4a33-a29a-0b9fd8a048d6,15 Primrose Ave,52404462-c001-4ab1-8452-a0246515f332,"["Shopping"]"
ObjectId("5db4fb2fbf2b03355cd34759"),-79.5035210151,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,9.80,ON,POS,Etobicoke,2019-10-04T19:04:00Z,,f89c9a9c-4842-4700-b999-a405908c1366,19ab701b-d1be-45c8-bd41-d98dd7655ba4,43.6256956932,f89c9a9c-0cc238a0-1f8c-4885-9dda-2b92d2dbf6bf,5 Dayton Ave,52404462-c001-4ab1-8452-a0246515f332,"["Shopping"]"
ObjectId("5db4fb2fbf2b03355cd3475b"),-79.4831880388,CA,7523,TORONTO PARKING AUTHORITY,CreditCardTransaction,Toronto Parking Authority,10.65,ON,POS,Etobicoke,2019-07-24T11:17:00Z,,f89c9a9c-4842-4700-b999-a405908c1366,c5f9de52-09f6-454e-b527-019218993625,43.6216546462,f89c9a9c-0d5123b4-d509-4202-8785-ff63d4be1904,2230 Lake Shore Blvd W,52404462-c001-4ab1-8452-a0246515f332,"["Shopping"]"
ObjectId("5db4fb2fbf2b03355cd3476a"),-79.5237187711,CA,5541,PETROCAN #50886,CreditCardTransaction,Petro-Canada,34.26,ON,POS,Etobicoke,2019-08-22T14:11:00Z,M8Z 5E7,f89c9a9c-4842-4700-b999-a405908c1366,a16d2de5-8347-4a92-b54c-b862458c0134,43.6156032854,f89c9a9c-184bb4fb-5ef6-4aee-84bb-05aeb601316d,581 Kipling Ave,52404462-c001-4ab1-8452-a0246515f332,"["Auto and Transport"]"
